Col1,Col2,Col3,Col4,Col5,Col6,Col7,Col8,Col9,Col10,Col11,Treatment,Branch
0,OD400,,Pastry Bag 13040 4 46cm,consumables,external,30006,Pastry Bag 13040 4 46cm,,YCC-PAS-EAC,,,OD400 - Umhlanga
0,OD400,,Pillars White,miscellaneous,external,30046,Pillars White,,YCC-PIL-EAC,,,OD400 - Umhlanga
0,OD400,,Pink Gel,ingredient,external,30166,Pink Gel,,YCC-PIN-EAC,,,OD400 - Umhlanga
94.4569230769231,OD400,,Piping Bags No 4,consumables,external,30674,Piping Bags No 4,,YCC-PIP-EAC,,,OD400 - Umhlanga
0.0895,OD400,,Plastic Gloves,consumables,external,0,Plastic Gloves,,YCC-PLG-EAC,0,,OD400 - Umhlanga
0.085025,OD400,,Plastic Gloves,consumables,external,0,Plastic Gloves,,YCC-PLG-EAC,,,OD400 - Umhlanga
59,OD400,,Potassium Sorbate Granular,ingredient,external,30237,Potassium Sorbate Granular,,YCC-POT-KGR,,,OD400 - Umhlanga
0.992788068181818,OD400,,Paper Silicone Ream,consumables,external,30045,Paper Silicone Ream,,YCC-PSR-EAC,,,OD400 - Umhlanga
0,OD400,,Piping Tip Star Set,consumables,external,30008,Piping Tip Star Set,,YCC-PSS-EAC,,,OD400 - Umhlanga
0,OD400,,Pastry Bag 13040 5 50cm Export,consumables,external,30007,Pastry Bag 13040 5 50cm Export,,YCC-PST-EAC,,,OD400 - Umhlanga
82.6083,OD400,,Gel Food Colouring Purple,ingredient,external,30543,Gel Food Colouring Purple,,YCC-PUR-EAC,,,OD400 - Umhlanga
0,OD400,,Gel Food Royal Blue,ingredient,external,0,Gel Food Royal Blue,,YCC-ROB-EAC,0,,OD400 - Umhlanga
0,OD400,,Gel Food Royal Blue,ingredient,external,0,Gel Food Royal Blue,,YCC-ROB-EAC,,,OD400 - Umhlanga
2645,OD400,,Smartchef Heavy Duty Blender,equpment,external,0,Smartchef Heavy Duty Blender,,YCC-SHB-EAC,,,OD400 - Umhlanga
1.06997730263158,OD400,,Silicon Paper 500,consumables,external,30655,Silicon Paper 500,,YCC-SIL-EAC,,,OD400 - Umhlanga
20,OD400,,Soccer Set,miscellaneous,external,30701,Soccer Set,,YCC-SOS-EAC,,,OD400 - Umhlanga
75.4893,OD400,,Gel Super Red,ingredient,external,30170,Gel Super Red,,YCC-SUP-EAC,,,OD400 - Umhlanga
23.43,OD400,,Gel Teal,ingredient,external,30172,Gel Teal,,YCC-TEA-EAC,,,OD400 - Umhlanga
0,OD400,,Thickflo 25kg,ingredient,external,0,Thickflo 25kg,,YCC-THF-KGR,,,OD400 - Umhlanga
0,OD400,,Vitap Starch 25kg,ingredient,external,0,Vitap Starch 25kg,,YCC-VIT-KGR,,,OD400 - Umhlanga
0,OD400,,Xmas Poinsettia Star Ribbon,miscellaneous,external,30815,Xmas Poinsettia Star Ribbon,,YCC-XPS-EAC,,,OD400 - Umhlanga
0,OD400,,Xmas stickers scroll,consumables,external,30834,Xmas stickers scroll,,YCC-XSS-EAC,,,OD400 - Umhlanga
0,OD400,,Sub-Banana Cake,sub recipe,internal,30748,Sub-Banana Cake,,YCK-BAN-MX1,,,OD400 - Umhlanga
0,OD400,,Sub Batter Christmas Windsor Plain,sub recipe,internal,30529,Sub Batter Christmas Windsor Plain,,YCK-FRC-MX1,,,OD400 - Umhlanga
0.771459375,OD400,,Bag Black Refuse HD,packaging,external,30048,Bag Black Refuse HD,,YCL-BAG-EAC,,,OD400 - Umhlanga
22,OD400,,Black Dip,consumables,external,0,Black Dip,,YCL-BLD-LTR,,,OD400 - Umhlanga
6.32558139534884,OD400,,Bleach 5L,consumables,external,30049,Bleach 5L,,YCL-BLE-EAC,,,OD400 - Umhlanga
22,OD400,,Empty Boxes,packaging,external,30052,Empty Boxes,,YCL-EMP-EAC,,,OD400 - Umhlanga
0,OD400,,Fat Solves,consumables,external,0,Fat Solves,,YCL-FAS-LTR,,,OD400 - Umhlanga
7.30357142857143,OD400,,Floor Cleaner Lav,consumables,external,30053,Floor Cleaner Lav,,YCL-FLO-EAC,,,OD400 - Umhlanga
0,OD400,,Household Gloves,consumables,external,30814,Household Gloves,,YCL-HHG-EAC,,,OD400 - Umhlanga
6.18279569892473,OD400,,Handy Household 5l,consumables,external,30054,Handy Household 5l,,YCL-HHH-EAC,,,OD400 - Umhlanga
0,OD400,,Mr min,consumables,external,30819,Mr min,,YCL-MRM-EAC,,,OD400 - Umhlanga
10,OD400,,Oven Cleaner,consumables,external,30055,Oven Cleaner,,YCL-OVC-EAC,,,OD400 - Umhlanga
0,OD400,,Pot Scourers,consumables,external,30056,Pot Scourers,,YCL-POT-EAC,,,OD400 - Umhlanga
32,OD400,,Hand Sanitiser 500ml,consumables,external,0,Hand Sanitiser 500ml,,YCL-SAN-500,,,OD400 - Umhlanga
0,OD400,,Speciality Cleaning Chemicals -Machine Cleaner 900,consumables,external,0,Speciality Cleaning Chemicals -Machine Cleaner 900,,YCL-SCC-KGR,,,OD400 - Umhlanga
0,OD400,,Steel Wool,consumables,external,30640,Steel Wool,,YCL-SLW-EAC,,,OD400 - Umhlanga
24.8720214285714,OD400,,Sponges,ingredient,external,30057,Sponges,,YCL-SPO-EAC,,,OD400 - Umhlanga
188,OD400,,Urnex Cafiza2 Detergent,consumables,external,0,Urnex Cafiza2 Detergent,,YCL-UCD-900G,,,OD400 - Umhlanga
0,OD400,,Sub Dough-Biscuit,sub recipe,internal,30463,Sub Dough-Biscuit,,YDO-BIS-MX1,,,OD400 - Umhlanga
0,OD400,,Sub Dough Brown Bread,sub recipe,internal,30413,Sub Dough Brown Bread,,YDO-BRB-MX1,,,OD400 - Umhlanga
0,OD400,,Sub Dough - Buns,sub recipe,internal,0,Sub Dough - Buns,,YDO-BUN-MX1,,,OD400 - Umhlanga
0,OD400,,Sub dough Croissants,sub recipe,internal,0,Sub dough Croissants,,YDO-CRO-MX1,0,,OD400 - Umhlanga
0,OD400,,Sub dough Croissants,sub recipe,internal,0,Sub dough Croissants,,YDO-CRO-MX1,,,OD400 - Umhlanga
0,OD400,,Sub Dough - Butter Biscuits,sub recipe,internal,30794,Sub Dough - Butter Biscuits,,YDO-CUC-MX1,,,OD400 - Umhlanga
0,OD400,,Sub Dough -Danish,sub recipe,internal,30451,Sub Dough -Danish,,YDO-DAN-MX1,,,OD400 - Umhlanga
0,OD400,,Sub Dough-Doughnut,sub recipe,internal,30453,Sub Dough-Doughnut,,YDO-DOU-MX1,,,OD400 - Umhlanga
0,OD400,,Sub Dough Melting Moment Round 60g,sub recipe,internal,30464,Sub Dough Melting Moment Round 60g,,YDO-M3M-MX1,,,OD400 - Umhlanga
0,OD400,,Sub Dough Melting Moments Long 95g,sub recipe,internal,0,Sub Dough Melting Moments Long 95g,,YDO-MML-MX1,0,,OD400 - Umhlanga
0,OD400,,Sub Dough Melting Moments Long 95g,sub recipe,internal,0,Sub Dough Melting Moments Long 95g,,YDO-MML-MX1,,,OD400 - Umhlanga
0,OD400,,Sub Dough - Naan,sub recipe,internal,30449,Sub Dough - Naan,,YDO-NAA-MX1,,,OD400 - Umhlanga
0,OD400,,Sub Dough - Rolls,sub recipe,internal,30450,Sub Dough - Rolls,,YDO-ROL-MX1,,,OD400 - Umhlanga
0,OD400,,Sub Lamington -Dip Chocolate,sub recipe,internal,30401,Sub Lamington -Dip Chocolate,,YDP-CHD-MX1,,,OD400 - Umhlanga
0,OD400,,Sub Raspberry Lamington - Dip,sub recipe,internal,30402,Sub Raspberry Lamington - Dip,,YDP-LAM-MX3,,,OD400 - Umhlanga
0,OD400,,Sub Snowball Dip,sub recipe,internal,30403,Sub Snowball Dip,,YDP-SNO-MX1,,,OD400 - Umhlanga
0,OD400,,Sub Snowball Eggless,sub recipe,internal,30767,Sub Snowball Eggless,,YEG-SNO-MX1,,,OD400 - Umhlanga
0,OD400,,Sub Fresh Cream,sub recipe,internal,30366,Sub Fresh Cream,,YFC-FRC-MX1,,,OD400 - Umhlanga
0,OD400,,Sub Chocolate Ganache,sub recipe,internal,30391,Sub Chocolate Ganache,,YFI-BOG-MX1,,,OD400 - Umhlanga
0,OD400,,Sub Choc Mousse Bar One,sub recipe,internal,30409,Sub Choc Mousse Bar One,,YFI-BOM-MX1,,,OD400 - Umhlanga
0,OD400,,Sub Choc Cream Cheese,sub recipe,internal,0,Sub Choc Cream Cheese,,YFI-CCC-KGR,,,OD400 - Umhlanga
0,OD400,,Sub Custard Filing,sub recipe,internal,30406,Sub Custard Filing,,YFI-CUS-MX1,,,OD400 - Umhlanga
0,OD400,,sub choc mousse ferrero,sub recipe,internal,0,sub choc mousse ferrero,,YFI-FEM-MX1,0,,OD400 - Umhlanga
0,OD400,,sub choc mousse ferrero,sub recipe,internal,0,sub choc mousse ferrero,,YFI-FEM-MX1,,,OD400 - Umhlanga
0,OD400,,Sub Milk Tart Filling,sub recipe,internal,30408,Sub Milk Tart Filling,,YFI-MIL-MX1,,,OD400 - Umhlanga
0,OD400,,Sub Mousse Mix,sub recipe,internal,0,Sub Mousse Mix,,YFI-MOU-MX1,0,,OD400 - Umhlanga
0,OD400,,Sub Mousse Mix,sub recipe,internal,0,Sub Mousse Mix,,YFI-MOU-MX1,,,OD400 - Umhlanga
0,OD400,,Sub Currant Square Filling,sub recipe,internal,30405,Sub Currant Square Filling,,YFI-SQF-MX1,,,OD400 - Umhlanga
0,OD400,,Sub Strawberry Jam Filling,sub recipe,internal,30410,Sub Strawberry Jam Filling,,YFI-STJ-MX1,,,OD400 - Umhlanga
0,OD400,,Sub Tiramisu,sub recipe,internal,30411,Sub Tiramisu,,YFI-TIR-MX1,,,OD400 - Umhlanga
485.56608,OD400,,Gas 19kg,consumables,external,30061,Gas 19kg,,YGA-19K-EAC,,,OD400 - Umhlanga
639,OD400,,Air Filled  Stand 1550x500,miscellenous,external,0,Air Filled Stand 1550x500,,YGA-AFS-EAC,,,OD400 - Umhlanga
0,OD400,,Fire Extinguisher,equipment,external,30799,Fire Extinguisher,,YGA-FIR-EAC,,,OD400 - Umhlanga
0,OD400,,Sub Batter Eclairs,sub recipe,internal,30457,Sub Batter Eclairs,,YPA-ECL-MX1,,,OD400 - Umhlanga
0,OD400,,Sub Pastry-Puff,sub recipe,internal,30459,Sub Pastry-Puff,,YPA-PUF-MX1,,,OD400 - Umhlanga
0,OD400,,Sub Sweet Paste,sub recipe,internal,30461,Sub Sweet Paste,,YPA-SWE-MX1,,,OD400 - Umhlanga
0,OD400,,Sub Picture,sub recipe,internal,30646,Sub Picture,,YPI-PIC-MX1,,,OD400 - Umhlanga
0,OD400,,Sub Cocktail Rolls 12s,sub recipe,internal,30649,Sub Cocktail Rolls 12s,,YRO-COR-M12,,,OD400 - Umhlanga
0,OD400,,Sub- Pie Bottom Short Crust Pastry,sub recipe,internal,0,Sub- Pie Bottom Short Crust Pastry,,YSP-BSC-MX1,,,OD400 - Umhlanga
0,OD400,,Sub- Chicken & Mushroom Pie Filling,sub recipe,internal,0,Sub- Chicken & Mushroom Pie Filling,,YSP-SCM-MX1,,,OD400 - Umhlanga
0,OD400,,Sub Bar One Sponge - Sheets,sub recipe,internal,30389,Sub Bar One Sponge - Sheets,,YSP-SHE-MX1,,,OD400 - Umhlanga
0,OD400,,Sub- Mutton Curry Pie Filling,sub recipe,internal,0,Sub- Mutton Curry Pie Filling,,YSP-SMC-MX1,,,OD400 - Umhlanga
0,OD400,,Sub- Veg Curry Pie Filling,sub recipe,internal,0,Sub- Veg Curry Pie Filling,,YSP-SVP-MX1,,,OD400 - Umhlanga
0,OD400,,Sub -Sponge Trifle,sub recipe,internal,30355,Sub -Sponge Trifle,,YSP-TRI-MX1,,,OD400 - Umhlanga
0,OD400,,A4 PAPER,consumables,external,30066,A4 PAPER,,YST-A4P-EAC,,,OD400 - Umhlanga
0,OD400,,Absa Rolls,consumables,external,30745,Absa Rolls,,YST-ABR-EAC,,,OD400 - Umhlanga
0,OD400,,Battery,consumables,external,30837,Battery,,YST-BAT-EAC,,,OD400 - Umhlanga
0,OD400,,New Birthday Cake Invoices,consumables,external,0,New Birthday Cake Invoices,,YST-BCI-EAC,,,OD400 - Umhlanga
0,OD400,,Brother Toner Cart.7225N,consumables,external,30632,Brother Toner Cart.7225N,,YST-BRO-EAC,,,OD400 - Umhlanga
0,OD400,,Black Tape,consumables,external,30840,Black Tape,,YST-BTP-EAC,,,OD400 - Umhlanga
0,OD400,,Diwali Cake Box Plates,packaging,external,0,Diwali Cake Box Plates,,YST-DPL-EAC,0,,OD400 - Umhlanga
0,OD400,,Epson Ribbon Cartridge,consumables,external,0,Epson Ribbon Cartridge,,YST-ERC-EAC,,,OD400 - Umhlanga
0,OD400,,A4 exercise book,consumables,external,30065,A4 exercise book,,YST-EXE-EAC,,,OD400 - Umhlanga
0,OD400,,High lighters,consumables,external,30843,High lighters,,YST-HLS-EAC,,,OD400 - Umhlanga
0,OD400,,Laminating Plastic,consumables,external,30797,Laminating Plastic,,YST-LMP-EAC,,,OD400 - Umhlanga
0,OD400,,Laser Payslips,consumables,external,30074,Laser Payslips,,YST-LPS-EAC,,,OD400 - Umhlanga
0,OD400,,paper file,consumables,external,30075,paper file,,YST-PFL-EAC,,,OD400 - Umhlanga
0,OD400,,Pritt,consumables,external,30750,Pritt,,YST-PRI-EAC,,,OD400 - Umhlanga
0,OD400,,square white paper,consumables,external,30078,square white paper,,YST-SQA-PAC,,,OD400 - Umhlanga
0,OD400,,Staples rexel no .56,consumables,external,30079,Staples rexel no .56,,YST-STA-BOX,,,OD400 - Umhlanga
0,OD400,,tape,consumables,external,30728,tape,,YST-TAP-EAC,,,OD400 - Umhlanga
388.3333,OD400,,Till Rolls,consumables,external,30687,Till Rolls,,YST-TIL-EAC,,,OD400 - Umhlanga
0,OD400,,Tipex,consumables,external,30860,Tipex,,YST-TIP-EAC,,,OD400 - Umhlanga
0,OD400,,Wage Envelope,packaging,external,30733,Wage Envelope,,YST-WGE-EAC,,,OD400 - Umhlanga
0,OD400,,Sub Milk Tart Base Large,sub recipe,internal,30510,Sub Milk Tart Base Large,,YTB-MIL-MX1,,,OD400 - Umhlanga
0,OD400,,Sub Milk Tart Base Small,sub recipe,internal,30512,Sub Milk Tart Base Small,,YTB-MIS-MX1,,,OD400 - Umhlanga
0,OD400,,Sub No Bake Cake,sub recipe,internal,0,Sub No Bake Cake,,YTB-NOB-EAC,,,OD400 - Umhlanga
0,OD400,,Sub Belgica Crumbs,subrecipe,internal,30508,Sub Belgica Crumbs,,YTO-BLC-MX1,,,OD400 - Umhlanga
0,OD400,,Sub Bar One Filling,sub recipe,internal,0,Sub Bar One Filling,,YTO-BOF-KGR,,,OD400 - Umhlanga
0,OD400,,Sub- Bar One Ganache,sub recipe,internal,0,Sub- Bar One Ganache,,YTO-BOG-KGR,,,OD400 - Umhlanga
0,OD400,,Sub Buttercream Chocolate,sub recipe,internal,30398,Sub Buttercream Chocolate,,YTO-BUC-MX1,,,OD400 - Umhlanga
0,OD400,,Sub Buttercream- White,sub recipe,internal,30357,Sub Buttercream- White,,YTO-BUW-MX1,0,,OD400 - Umhlanga
0,OD400,,Sub Buttercream- White,sub recipe,internal,30357,Sub Buttercream- White,,YTO-BUW-MX1,,,OD400 - Umhlanga
0,OD400,,Sub Buttercream Yellow,sub recipe,internal,30400,Sub Buttercream Yellow,,YTO-BUY-MX1,,,OD400 - Umhlanga
0,OD400,,Sub Fondant Chocolate,sub recipe,internal,30412,Sub Fondant Chocolate,,YTO-FOC-MX1,,,OD400 - Umhlanga
0,OD400,,Sub Naan topping,sub recipe,internal,30375,Sub Naan topping,,YTO-NAA-MX1,,,OD400 - Umhlanga
0,OD400,,Sub Snowball Coconut Topping,sub recipe,internal,30419,Sub Snowball Coconut Topping,,YTO-SNO-MX1,,,OD400 - Umhlanga
0,OD400,,Sub Sugar Syrup,sub recipe,internal,30417,Sub Sugar Syrup,,YTO-SUS-MX1,,,OD400 - Umhlanga
0,OD400,,Sub Glaze Sugar Water,sub recipe,internal,30416,Sub Glaze Sugar Water,,YTO-SUW-MX1,,,OD400 - Umhlanga
0,OD400,,Sub - White Fondant Icing,sub recipe,internal,30539,Sub - White Fondant Icing,,YTO-WFI-MX1,,,OD400 - Umhlanga
0,OD400,,Cutter Dough Wheel Divider,equipment,external,0,Cutter Dough Wheel Divider,,YUT-CDW-EAC,,,OD400 - Umhlanga
276.705,OD400,,Grunter Knife,consumables,external,30654,Grunter Knife,,YUT-GRU-EAC,,,OD400 - Umhlanga
153.696666666667,OD400,,Piping Bag No 5,consumables,external,30594,Piping Bag No 5,,YUT-PIP-EAC,,,OD400 - Umhlanga
0,OD400,,Scale Electronic,equipment,external,30652,Scale Electronic,,YUT-SCA-EAC,,,OD400 - Umhlanga
137.2,OD400,,Whisks 350mm,equipment,external,0,Whisks 350mm,,YUT-WHI-EAC,,,OD400 - Umhlanga
3.14246427611571,OD400,,8*8*4,packaging,external,30738,8*8*4,,ZBX-884-EAC,,,OD400 - Umhlanga
0,OD400,,Genus Eco 30 Flying Insect Catcher,pest control,external,0,Genus Eco 30 Flying Insect Catcher,,ZDB- FIC-EAC,,,OD400 - Umhlanga
0.089,OD400,,L 351 Domes,packaging,external,0,L 351 Domes,,ZDB-351-EAC,,,OD400 - Umhlanga
1.11348684210526,OD400,,Doyley Round 240mm,packaging,external,30320,Doyley Round 240mm,,ZDO-DOY-EAC,,,OD400 - Umhlanga
9.43779259259259,OD400,,KR 10,packaging,external,30501,KR 10,,ZFO-10-EAC,,,OD400 - Umhlanga
10.7382130434783,OD400,,KR14,packaging,external,30321,KR14,,ZFO-14-EAC,,,OD400 - Umhlanga
14.6241754098361,OD400,,KR16,packaging,external,30322,KR16,,ZFO-16-EAC,,,OD400 - Umhlanga
18.7469340909091,OD400,,KR18,packaging,external,30323,KR18,,ZFO-18-EAC,,,OD400 - Umhlanga
125,OD400,,KS 1MX500,packaging,external,0,KS 1MX500,,ZFO-1M5-EAC,0,,OD400 - Umhlanga
118.75,OD400,,KS 1MX500,packaging,external,0,KS 1MX500,,ZFO-1M5-EAC,,,OD400 - Umhlanga
20.1672729166667,OD400,,KR20,packaging,external,30324,KR20,,ZFO-20-EAC,,,OD400 - Umhlanga
0,OD400,,20 Round Board,packaging,external,30742,20 Round Board,,ZFO-20R-EAC,,,OD400 - Umhlanga
5.81575,OD400,,NR 10,packaging,external,30584,NR 10,,ZFO-NR1-EAC,,,OD400 - Umhlanga
9.01057692307692,OD400,,NR 12,packaging,external,30585,NR 12,,ZFO-NR2-EAC,,,OD400 - Umhlanga
5.475325,OD400,,NS 10,packaging,external,30329,NS 10,,ZFO-NS1-EAC,,,OD400 - Umhlanga
7.60487916666667,OD400,,NS12,packaging,external,30330,NS12,,ZFO-NS2-EAC,,,OD400 - Umhlanga
14.9758016482607,OD400,,KS16,packaging,external,30325,KS16,,ZFO-S16-EAC,,,OD400 - Umhlanga
19.022515,OD400,,KS18,packaging,external,30326,KS18,,ZFO-S18-EAC,,,OD400 - Umhlanga
24.38,OD400,,KS20,packaging,external,30328,KS20,,ZFO-S20-EAC,0,,OD400 - Umhlanga
21.1439868421053,OD400,,KS20,packaging,external,30328,KS20,,ZFO-S20-EAC,,,OD400 - Umhlanga
9.05158841059603,OD400,,NS14,packaging,external,30331,NS14,,ZFO-T14-EAC,,,OD400 - Umhlanga
9.97785,OD400,,NR 6,packaging,external,30617,NR 6,,ZFO-TN6-EAC,,,OD400 - Umhlanga
4.59938181818182,OD400,,NS8,packaging,external,30332,NS8,,ZFO-TN8-EAC,,,OD400 - Umhlanga
0,OD400,,Label Real Butter,packaging,external,0,Label Real Butter,,ZLA- REA-EAC,,,OD400 - Umhlanga
0,OD400,,Oven Delights logo labels 50mmx40mm,packaging,external,0,Oven Delights logo labels 50mmx40mm,,ZLA-ALA-50MM,,,OD400 - Umhlanga
0.07,OD400,,Label 40x46 B/white Label,packaging,external,30333,Label 40x46 B/white Label,,ZLA-LAB-EAC,,,OD400 - Umhlanga
0.04,OD400,,Label White Keep In Fridge,packaging,external,0,Label White Keep In Fridge,,ZLA-LKI-EACH,,,OD400 - Umhlanga
0,OD400,,Label  For Platter Domes,packaging,external,0,Label For Platter Domes,,ZLA-LPL-EAC,,,OD400 - Umhlanga
0,OD400,,Label Oven Delights Logo 50x50mm,packaging,external,0,Label Oven Delights Logo 50x50mm,,ZLA-OLA-EAC,,,OD400 - Umhlanga
0,OD400,,Label Plates logo 50x50mm,packaging,external,0,Label Plates logo 50x50mm,,ZLA-PLA-EAC,,,OD400 - Umhlanga
0,OD400,,Label for Platters  Assorted Flavours,packaging,external,0,Label for Platters Assorted Flavours,,ZLA-PLL-EAC,,,OD400 - Umhlanga
0.09,OD400,,Label 40x29 White Label,packaging,external,0,Label 40x29 White Label,,ZLA-WLB-EACH,0,,OD400 - Umhlanga
0.09,OD400,,Label 40x29 White Label,packaging,external,0,Label 40x29 White Label,,ZLA-WLB-EACH,,,OD400 - Umhlanga
0.117,OD400,,Stirrer Sticks Wooden,consumables,external,0,Stirrer Sticks Wooden,,ZPA- SSW-EAC,,,OD400 - Umhlanga
0.15,OD400,,4 Cup Drinkaway Carrier P2106,packaging,external,0,4 Cup Drinkaway Carrier P2106,,ZPA-CDA-EAC,,,OD400 - Umhlanga
0.095,OD400,,2 Cup Drinkaway Carrier P2105,packaging,external,0,2 Cup Drinkaway Carrier P2105,,ZPA-CDC-EAC,,,OD400 - Umhlanga
1.48,OD400,,250ml Double Wall Kraft Cup,packaging,external,0,250ml Double Wall Kraft Cup,,ZPA-DWK-250ML,,,OD400 - Umhlanga
1.74,OD400,,350ml Double Wall Kraft Cup,packaging,external,0,350ml Double Wall Kraft Cup,,ZPA-DWK-350ML,,,OD400 - Umhlanga
0.159273118906758,OD400,,Grease Proof 2(200*170),packaging,external,30302,Grease Proof 2(200*170),,ZPA-GRE-EAC,,,OD400 - Umhlanga
0.466,OD400,,250ml Ripple Sip Lid,packaging,external,0,250ml Ripple Sip Lid,,ZPA-RSL-250ML,,,OD400 - Umhlanga
0.572,OD400,,350ml Ripple Sip Lid,packaging,external,0,350ml Ripple Sip Lid,,ZPA-RSL-350ML,,,OD400 - Umhlanga
2.2333199471338,OD400,,Servittes 200x300,consumables,external,30315,Servittes 200x300,,ZPA-SER-BOX,,,OD400 - Umhlanga
0.117,OD400,,Stirrer Sticks Wooden,consumables,external,0,Stirrer Sticks Wooden,,ZPA-SSW-EAC,,,OD400 - Umhlanga
0.327979041916167,OD400,,Desert Spoons,consumables,external,30274,Desert Spoons,,ZPL-DES-EAC,,,OD400 - Umhlanga
0,OD400,,F70 BISCUIT CONTAINER,packaging,external,30279,F70 BISCUIT CONTAINER,,ZPL-F70-EAC,,,OD400 - Umhlanga
0.184204349312067,OD400,,Wrapped Straws,consumables,external,30317,Wrapped Straws,,ZPL-STR-BOX,,,OD400 - Umhlanga
