Col1,Col2,Col3,Col4,Col5,Col6,Col7,Col8,Col9,Col10,Col11,Treatment,Branch
0,OD200,,Naan 300g 2s,shop front,internal,16025,Naan 300g 2s,,SHP-NAA-02S,34,,OD200 - Ayesha Centre
0,OD200,,Naan 300g,shop front,internal,16026,Naan 300g,,SHP-NAA-EAC,17,,OD200 - Ayesha Centre
0,OD200,,Puri Patha Platter 30s,shop front,internal,0,Puri Patha Platter 30s,,SHP-PPP-30S,380,,OD200 - Ayesha Centre
0,OD200,,Rainbow Sponge Log,shop front,internal,16027,Rainbow Sponge Log,,SHP-RAI-EAC,60,,OD200 - Ayesha Centre
0,OD200,,Raisin Loaf,shop front,internal,16028,Raisin Loaf,,SHP-RAL-EAC,20,,OD200 - Ayesha Centre
0,OD200,,Rooibos Tea Tall,drink,internal,0,Rooibos Tea Tall,,SHP-RBT-LRG,18,,OD200 - Ayesha Centre
240,OD200,,DC Rajasthani Jewel Sweetmeats 595g,shop front,external,9006,DC Rajasthani Jewel Sweetmeats 595g,,SHP-RJS-595,360,,OD200 - Ayesha Centre
0,OD200,,Rolls 60g Soft Hotdog 6s,shop front,internal,16029,Rolls 60g Soft Hotdog 6s,,SHP-ROLL-06S,18,,OD200 - Ayesha Centre
0,OD200,,Rolls 60g Soft Hotdog 12s,shop front,internal,16030,Rolls 60g Soft Hotdog 12s,,SHP-ROLL-12S,36,,OD200 - Ayesha Centre
0,OD200,,Rotis 12s,shpo front,internal,16046,Rotis 12s,,SHP-ROT-EAC,35,,OD200 - Ayesha Centre
110,OD200,,DC Bandhani Burfee Box (9s),shop front,external,0,DC Sweetmeats Boujee Burfee,,SHP-SBB-EACH,110,,OD200 - Ayesha Centre
0,OD200,,Burfee Soji Cake,shop front,internal,8050,Burfee Soji Cake,,SHP-SBC-EAC,110,,OD200 - Ayesha Centre
0,OD200,,Scones Fruit 4s,shop front,internal,16032,Scones Fruit 4s,,SHP-SCF-EAC,45,,OD200 - Ayesha Centre
0,OD200,,Dome Buttercream Christmas Cake,shop front,internal,16034,Dome Buttercream Christmas Cake,,SHP-SCG-EAC,50,,OD200 - Ayesha Centre
0,OD200,,Scones 4s,shop front,internal,16033,Scones 4s,,SHP-SCO-EAC,34,,OD200 - Ayesha Centre
90,OD200,,Sweet Meats Gold Foil Large,shop front,external,0,Sweet Meats Gold Foil Large,,SHP-SGL-EAC,140,,OD200 - Ayesha Centre
65,OD200,,Sweet Meats Gold Foil Small,shop front,external,0,Sweet Meats Gold Foil Small,,SHP-SGS-EAC,100,,OD200 - Ayesha Centre
100,OD200,,Sweet Meats Paisley Gold Foil,shop front,external,0,Sweet Meats Paisley Gold Foil,,SHP-SPF-EAC,150,,OD200 - Ayesha Centre
0,OD200,,Soji Poli (5s),shop front,external,60073,Soji Poli (5s),,SHP-SPO-EACH,,,OD200 - Ayesha Centre
0,OD200,,Strawberry Sponge Cake,shop front,internal,6001650000000,Strawberry Sponge Cake,,SHP-SSC-EAC,50,,OD200 - Ayesha Centre
0,OD200,,Eggless Trifle Sponge,shop front,internal,0,Eggless Trifle Sponge,,SHP-STE-EAC,65,,OD200 - Ayesha Centre
0,OD200,,DC Triangle Lotus Box,shop front,internal,,DC Triangle Lotus Box,,SHP-TLS-EAC,210,,OD200 - Ayesha Centre
0,OD200,,Trifle Sponge,shop front,internal,16035,Trifle Sponge,,SHP-TRI-EAC,30,,OD200 - Ayesha Centre
0,OD200,,Christmas Windsor iced,shop front,internal,16037,Christmas Windsor iced,,SHP-WIC-EAC,70,,OD200 - Ayesha Centre
44,OD200,,Maya Spices Chevda 250g,snack,external,16047,Maya Spices Chevda 250g,,SNA-CHE-EAC,60,,OD200 - Ayesha Centre
5,OD200,,Kara Nichas Hot & Spicy 100G,snack,external,,Kara Nichas Hot & Spicy 100G,,SNA-HAS-100,10,,OD200 - Ayesha Centre
12,OD200,,Kashmiri Murkoo,snack,external,6009660000000,Kashmiri Murkoo,,SNA-KMU-EAC,19,,OD200 - Ayesha Centre
0,OD200,,Kara Nichhas Peanuts,snack,external,0,Kara Nichhas Peanuts,,SNA-KNP-EAC,7,,OD200 - Ayesha Centre
23,OD200,,Murkoo Extra Large Plain,snack,external,13007,Murkoo Extra Large Plain,,SNA-LMP-EAC,36,,OD200 - Ayesha Centre
23,OD200,,Murkoo Extra Large,snack,external,0,Murkoo Extra Large,,SNA-LMS-EAC,36,,OD200 - Ayesha Centre
0,OD200,,Murkoo Original Crunch,snack,external,6001650000000,Murkoo Original Crunch,,SNA-MOC-EAC,9.5,,OD200 - Ayesha Centre
3.7,OD200,,Murkoo sticks flavoured,snack,external,30781,Murkoo sticks flavoured,,SNA-MSF-EAC,6.8,,OD200 - Ayesha Centre
7.5,OD200,,Murkoo Sticks,snack,external,5010,Murkoo Sticks,,SNA-MUS-EAC,12,,OD200 - Ayesha Centre
5,OD200,,ralphies nutties 60g,snack,external,6002850000000,ralphies nutties 60g,,SNA-NUT-60G,10,,OD200 - Ayesha Centre
5,OD200,,Kara Nichas Savoury Snack,snack,external,,Kara Nichas Savoury Snack,,SNA-PAS-EAC,10,,OD200 - Ayesha Centre
0,OD200,,Kara Nichas Cheesy Sticks,snack,external,,Kara Nichas Cheesy Sticks,,SNA-PCS-EAC,10,,OD200 - Ayesha Centre
10.5,OD200,,PNS Murkoo,snack,external,30491,PNS Murkoo,,SNA-PNM-EAC,18,,OD200 - Ayesha Centre
11,OD200,,PNS Traditional Murkoo,snack,external,6002420000000,PNS Traditional Murkoo,,SNA-PNT-EAC,18,,OD200 - Ayesha Centre
26,OD200,,Serve and Nuts 400g,snack,external,,Serve and Nuts 400g,,SNA-SAN-400,40,,OD200 - Ayesha Centre
7.5,OD200,,Serv & Nuts,snack,external,0,Serv & Nuts,,SNA-SAN-EAC,12,,OD200 - Ayesha Centre
0,OD200,,Soft Gantia,snack,external,0,Soft Gantia,,SNA-SGA-EAC,40,,OD200 - Ayesha Centre
5,OD200,,Kara Nichas Spring Onion Murku,snack,external,-2146826246,Kara Nichas Spring Onion Murku,,SNA-SOM-EAC,10,,OD200 - Ayesha Centre
7.5,OD200,,Sugar Sticks,snack,external,6009710000000,Sugar Sticks,,SNA-SUS-EAC,13,,OD200 - Ayesha Centre
126.09,OD200,,Spice- Whole Black Pepper,ingredient,external,0,Spice- Whole Black Pepper,,SPI-BPE-KGR,,,OD200 - Ayesha Centre
19.99,OD200,,Spice Cook In Bag,ingredient,external,0,Spice Cook In Bag,,SPI-CIB-EAC,,,OD200 - Ayesha Centre
20,OD200,,Spice - Cinnamon Sticks,ingredient,external,0,Spice - Cinnamon Sticks,,SPI-CIS-EAC,,,OD200 - Ayesha Centre
19.57,OD200,,Spice- Dhania Powder,ingredient,external,0,Spice- Dhania Powder,,SPI-DHA-KGR,,,OD200 - Ayesha Centre
33.83,OD200,,Spice-Garum Masala,ingredient,external,0,Spice-Garum Masala,,SPI-GAR-KGR,,,OD200 - Ayesha Centre
119.99,OD200,,Ginger & Garlic,ingredient,external,0,Ginger & Garlic,,SPI-GIN-KGR,,,OD200 - Ayesha Centre
105,OD200,,Spice - Mayas Jeera Powder,ingredient,external,0,Spice - Mayas Jeera Powder,,SPI-JEE-KGR,,,OD200 - Ayesha Centre
60.87,OD200,,Spice Jeera Powder,ingredient,external,0,Spice Jeera Powder,,SPI-JEP-KGR,,,OD200 - Ayesha Centre
14.77,OD200,,Spice- Knorrx Mutton Flavour 12s,ingredient,external,0,Spice- Knorrx Mutton Flavour 12s,,SPI-KNO-EAC,,,OD200 - Ayesha Centre
173.91,OD200,,Spice- Chilli Powder,ingredient,external,0,Spice- Chilli Powder,,SPI-MAS-KGR,,,OD200 - Ayesha Centre
15,OD200,,Spice - Mint,ingredient,external,0,Spice - Mint,,SPI-MIN-EAC,,,OD200 - Ayesha Centre
120,OD200,,Spice- Mayas Mixed Masala,ingredient,external,0,Spice- Mayas Mixed Masala,,SPI-MIX-KGR,,,OD200 - Ayesha Centre
0,OD200,,Manilal Special Mix Masala,ingredient,external,0,Manilal Special Mix Masala,,SPI-MSM-KGR,,,OD200 - Ayesha Centre
39.12,OD200,,Nola Mayonaise,ingredient,external,0,Nola Mayonaise,,SPI-NOL-KGR,,,OD200 - Ayesha Centre
13.99,OD200,,Parsley,ingredient,external,0,Parsley,,SPI-PAR-EAC,,,OD200 - Ayesha Centre
0,OD200,,SVS Spices 100g,ingredient,external,0,SVS Spices 100g,,SPI-SVS-100G,,,OD200 - Ayesha Centre
0,OD200,,SVS Spices 150g,ingredient,external,,SVS Spices 150g,,SPI-SVS-150G,,,OD200 - Ayesha Centre
0,OD200,,SVS Spices 50g,ingredient,external,0,SVS Spices 50g,,SPI-SVS-50G,,,OD200 - Ayesha Centre
11.99,OD200,,Spice - Fresh Thyme,ingredient,external,0,Spice - Fresh Thyme,,SPI-THY-EACH,,,OD200 - Ayesha Centre
76.52,OD200,,Spice Tumeric,ingredient,external,0,Spice Tumeric,,SPI-TUM-KGR,,,OD200 - Ayesha Centre
0,OD200,,BD20 Buttercream Eggless Cake,buttercream square ,internal,0,BD20 Buttercream Eggless Cake,,SRN-BCE-020,1040,,OD200 - Ayesha Centre
0,OD200,,Cream colour cream only - 16,miscellaneous,internal,0,Cream colour cream only - 16,,SRN-CRM-016,70,,OD200 - Ayesha Centre
0,OD200,,BD 20 Fresh Cream Eggless cake,freshcream square eggless,internal,0,BD 20 Fresh Cream Eggless cake,,SRN-FCE-020,1120,,OD200 - Ayesha Centre
0,OD200,,Strawberry Jam only - 12,miscellaneous,internal,0,Strawberry Jam only - 12,,SRN-JAM-012,100,,OD200 - Ayesha Centre
0,OD200,,Strawberry Jam only - 14,miscellaneous,internal,0,Strawberry Jam only - 14,,SRN-JAM-014,120,,OD200 - Ayesha Centre
0,OD200,,Strawberry Jam only - 16,miscellaneous,internal,0,Strawberry Jam only - 16,,SRN-JAM-016,140,,OD200 - Ayesha Centre
0,OD200,,Strawberry Jam Only-18,miscellaneous,internal,0,Strawberry Jam Only-18,,SRN-JAM-18,220,,OD200 - Ayesha Centre
0,OD200,,Strawberry Jam Only-20,miscellenous,internal,0,Strawberry Jam Only-20,,SRN-JAM-20,220,,OD200 - Ayesha Centre
0,OD200,,Painting on Roses,miscellaneous,internal,0,Painting on Roses,,SRN-PAI-EAC,5,,OD200 - Ayesha Centre
0,OD200,,Painting on Roses,miscellaneous,internal,0,Painting on Roses,,SRN-PAI-EAC,2.5,,OD200 - Ayesha Centre
0,OD200,,Peach Slices Only 14,miscellaneous,internal,0,Peach Slices Only 14,,SRN-PEA-014,75,,OD200 - Ayesha Centre
0,OD200,,Peach Slices Only 14,miscellaneous,internal,0,Peach Slices Only 14,,SRN-PEA-014,50,,OD200 - Ayesha Centre
0,OD200,,BD14' Round covered in plastic icing and daisies,novelty,internal,0,BD14' Round covered in plastic icing and daisies,,SRN-PID-014,350,,OD200 - Ayesha Centre
0,OD200,,BD 4 Tier PI stacked with Indian Bridal couple,novelty,internal,,BD 4 Tier PI stacked with Indian Bridal couple,,SRN-PIT-004,5200,,OD200 - Ayesha Centre
0,OD200,,Plastic Icing Covering Only 12,miscellaneous,internal,0,Plastic Icing Covering Only 12,,SRN-PLI-012,300,,OD200 - Ayesha Centre
0,OD200,,Plastic Icing Covering Only 14,miscellaneous,internal,,Plastic Icing Covering Only 14,,SRN-PLI-014,500,,OD200 - Ayesha Centre
0,OD200,,Plastic Icing Covering Only 16,miscellenous,internal,0,Plastic Icing Covering Only 16,,SRN-PLI-016,500,,OD200 - Ayesha Centre
0,OD200,,BD Plastic Icing 14 Round,miscellaneous,internal,,BD Plastic Icing 14 Round,,SRN-PLR-014,500,,OD200 - Ayesha Centre
0,OD200,,BD2 Tier Stack Sponge- Plastic Icing-12&14,novelty,internal,0,BD2 Tier Stack Sponge- Plastic Icing-12&14,,SRN-STA-2TI,2500,,OD200 - Ayesha Centre
0,OD200,,BD 3 Tier Stack Sponge- Plastic Icing 101214,novelty,internal,,BD 3 Tier Stack Sponge- Plastic Icing 101214,,SRN-STA-3TI,3600,,OD200 - Ayesha Centre
22,OD200,,Almond Cones,sweet,external,0,Almond Cones,,SWE-ALC-EACH,35,,OD200 - Ayesha Centre
3.5,OD200,,Masala Bor,sweet,external,6009630000000,Masala Bor,,SWE-BOR-EAC,6,,OD200 - Ayesha Centre
10,OD200,,Cashew Cones,sweet,external,0,Cashew Cones,,SWE-CAC-EACK,16,,OD200 - Ayesha Centre
8,OD200,,Chocolate Coconut Cluster,sweet,external,1017,Chocolate Coconut Cluster,,SWE-CCC-EAC,11,,OD200 - Ayesha Centre
4.4,OD200,,Caruchi Candy Dates,sweet,external,6009610000000,Caruchi Candy Dates,,SWE-CCD-EAC,6.8,,OD200 - Ayesha Centre
1.25,OD200,,China fruit sweet,sweet,external,10030,China fruit sweet,,SWE-CFW-EAC,2.5,,OD200 - Ayesha Centre
0,OD200,,China Fruit,sweet,external,6009630000000,China Fruit,,SWE-CHF-EAC,5.5,,OD200 - Ayesha Centre
9.33,OD200,,Chicks Violet,sweet,external,6001200000000,Chicks Violet,,SWE-CHI-EAC,13,,OD200 - Ayesha Centre
9.38,OD200,,Choc Marshmallow,sweet,external,30482,Choc Marshmallow,,SWE-CMM-EAC,14,,OD200 - Ayesha Centre
4.4,OD200,,Coconut Ice,sweet,external,30608,Coconut Ice,,SWE-CNI-EAC,6.8,,OD200 - Ayesha Centre
11.2,OD200,,Coconut Wheel,coconut wheel,external,6009610000000,Coconut Wheel,,SWE-CNW-EAC,15,,OD200 - Ayesha Centre
1.25,OD200,,Coconut ice small,sweet,external,0,Coconut ice small,,SWE-COI-EAC,3.5,,OD200 - Ayesha Centre
8,OD200,,Chocolate Peanut Cluster,sweet,external,6009610000000,Chocolate Peanut Cluster,,SWE-CPC-EAC,11,,OD200 - Ayesha Centre
7.25,OD200,,Chocolate Rocher,sweet,external,6009610000000,Chocolate Rocher,,SWE-CRO-EAC,9.5,,OD200 - Ayesha Centre
0,OD200,,Sour Punk Cola,sweet,external,8850630000000,Sour Punk Cola,,SWE-CSP-EAC,13,,OD200 - Ayesha Centre
5.5,OD200,,Masala Figs,sweet,external,6009630000000,Masala Figs,,SWE-FIG-EAC,10,,OD200 - Ayesha Centre
3,OD200,,Mebos Sweets,sweet,external,1024,Mebos Sweets,,SWE-MES-EAC,5,,OD200 - Ayesha Centre
20,OD200,,Peanut Brittle Slabs Singles,sweet,external,0,Peanut Brittle Slabs Singles,,SWE-PBS-EAC,7,,OD200 - Ayesha Centre
23,OD200,,Peanut Brittle Slab 10s,sweet,external,6009630000000,Peanut Brittle Slab 10s,,SWE-PNB-EACH,60,,OD200 - Ayesha Centre
11,OD200,,Peanut Brittle Pieces,sweet,external,6009660000000,Peanut Brittle Pieces,,SWE-PNP-EACH,20,,OD200 - Ayesha Centre
11,OD200,,Almond Bar 40g single,sweet,external,0,Almond Bar 40g single,,SWE-SAB-EACH,18,,OD200 - Ayesha Centre
11,OD200,,Cashew Bar 40g single,sweet,external,0,Cashew Bar 40g single,,SWE-SCB-EAC,18,,OD200 - Ayesha Centre
7.7,OD200,,Sour Punk Apple,sweet,external,8850630000000,Sour Punk Apple,,SWE-SPA-EAC,13,,OD200 - Ayesha Centre
0,OD200,,Sesame Brittle Pieces,sweet,external,6009660000000,Sesame Brittle Pieces,,SWE-SPB-EAC,18,,OD200 - Ayesha Centre
7.7,OD200,,Sour Punk,sweet,external,8850630000000,Sour Punk,,SWE-SPS-EAC,13,,OD200 - Ayesha Centre
6,OD200,,Sweet & Sour Bor,sweet,external,6009630000000,Sweet & Sour Bor,,SWE-SSB-EAC,8,,OD200 - Ayesha Centre
8.8,OD200,,Sweet & Sour Figs,sweet,external,6009630000000,Sweet & Sour Figs,,SWE-SSF-EAC,10,,OD200 - Ayesha Centre
4.1,OD200,,Toasted Jabs,sweet,external,1033,Toasted Jabs,,SWE-TOA-EAC,5.5,,OD200 - Ayesha Centre
49.56,OD200,,Whispers 200g,ingredient,external,0,Whispers 200g,,SWE-WHI-EAC,,,OD200 - Ayesha Centre
50,OD200,,Green Chillies,ingredient,external,0,Green Chillies,,VEG-CHI-KGR,,,OD200 - Ayesha Centre
0.26,OD200,,Water,ingredient,external,0,Water,,Water,,,OD200 - Ayesha Centre
24.33,OD200,,Fruit Banana,ingredient,external,30094,Fruit Banana,,XBF-BAN-EAC,,,OD200 - Ayesha Centre
215,OD200,,Banana Essence,ingredient,external,0,Banana Essence,,XBF-BAN-KGR,,,OD200 - Ayesha Centre
211.78,OD200,,Banana Essence,ingredient,external,0,Banana Essence,,XBF-BAN-KGR,,,OD200 - Ayesha Centre
43.76,OD200,,Chellies Red Alpine,ingredient,external,30084,Chellies Red Alpine,,XBF-CHL-KGR,,,OD200 - Ayesha Centre
100.58,OD200,,Fruit Cut Peel,ingredient,external,30086,Fruit Cut Peel,,XBF-CUT-KGR,,,OD200 - Ayesha Centre
26.63,OD200,,Fruit Mix (Chipkins),ingredient,external,30089,Fruit Mix (Chipkins),,XBF-FMX-KGR,,,OD200 - Ayesha Centre
0,OD200,,Pitted Dates,ingredient,external,0,Pitted Dates,,XBF-PDA-KGR,,,OD200 - Ayesha Centre
0,OD200,,Fruit Pie Apples,ingredient,external,30092,Fruit Pie Apples,,XBF-PIE-KGR,,,OD200 - Ayesha Centre
110.64,OD200,,Red Whole Cherries,ingredient,external,30669,Red Whole Cherries,,XBF-RWC-KGR,,,OD200 - Ayesha Centre
0,OD200,,Berries Blend,ingredient,external,0,Berries Blend,,XBR-BEB-1KGR,,,OD200 - Ayesha Centre
0,OD200,,Mango Diced Fruit,ingredient,external,0,Mango Diced Fruit,,XBR-MDF-1KGR,,,OD200 - Ayesha Centre
12.17,OD200,,Tomatoe Paste 3.06kg,ingredient,external,0,Tomatoe Paste 3.06kg,,XBR-TOM-KGR,,,OD200 - Ayesha Centre
0,OD200,,Chocolate Choco Blocks,ingredient,external,30158,Chocolate Choco Blocks,,XCH-CCB-KGR,,,OD200 - Ayesha Centre
59.48,OD200,,Chocolate Chockex Chips Milk,ingredient,external,30157,Chocolate Chockex Chips Milk,,XCH-CCM-KGR,,,OD200 - Ayesha Centre
62.85,OD200,,Chocolate Chockex Chips White,ingredient,external,30159,Chocolate Chockex Chips White,,XCH-CCW-KGR,,,OD200 - Ayesha Centre
0,OD200,,Chocolate Peppermint Crisp,ingredient,external,,Chocolate Peppermint Crisp,,XCH-PMC-EAC,,,OD200 - Ayesha Centre
74.4,OD200,,Powder Cocoa,ingredient,external,30238,Powder Cocoa,,XCH-POW-KGR,,,OD200 - Ayesha Centre
55.62,OD200,,Tin Glide 5kg,ingredient,external,0,Tin Glide 5kg,,XCH-TIN-KG,,,OD200 - Ayesha Centre
50.44,OD200,,Vermicelli Chocolate,ingredients,external,30163,Vermicelli Chocolate,,XCH-VER-KGR,,,OD200 - Ayesha Centre
116.37,OD200,,Aniseed Essence,ingredients,external,0,Aniseed Essence,,XCO-AES-LTR,,,OD200 - Ayesha Centre
40.86,OD200,,Bread Crumbs,ingredient,external,0,Bread Crumbs,,XCO-BCR-KGR,,,OD200 - Ayesha Centre
42.25,OD200,,Black Jack,ingredient,external,30225,Black Jack,,XCO-BLA-KGR,,,OD200 - Ayesha Centre
221.5,OD200,,Coloured Powder Lemon Yellow,ingredient,external,30164,Coloured Powder Lemon Yellow,,XCO-LEM-KGR,,,OD200 - Ayesha Centre
116.77,OD200,,powder food colouring blue,ingredient,external,30176,powder food colouring blue,,XCO-PBL-KGR,,,OD200 - Ayesha Centre
186.37,OD200,,Powder colouring green,ingredient,external,30175,Powder colouring green,,XCO-PGN-KGR,,,OD200 - Ayesha Centre
135.11,OD200,,Pillar Box Red,ingredient,external,30173,Pillar Box Red,,XCO-PIL-KGR,,,OD200 - Ayesha Centre
0,OD200,,Red piping gel,ingredient,external,30177,Red piping gel,,XCO-REG-EAC,,,OD200 - Ayesha Centre
68.31,OD200,,Vanilla Essence,ingredient,external,30708,Vanilla Essence,,XCO-VES-LTR,,,OD200 - Ayesha Centre
65.21,OD200,,Berg Cheese,ingredient,external,0,Berg Cheese,,XDA-BERG-KGR,,,OD200 - Ayesha Centre
8.05,OD200,,Buttermilk,ingredient,external,30756,Buttermilk,,XDA-BUT-EAC,,,OD200 - Ayesha Centre
49.49,OD200,,Chicken Breast Fillet,ingredient,external,0,Chicken Breast Fillet,,XDA-CBF-KGR,,,OD200 - Ayesha Centre
49.49,OD200,,Chicken Breast Fillet,ingredient,external,0,Chicken Breast Fillet,,XDA-CBF-KGR,,,OD200 - Ayesha Centre
65.23,OD200,,Cheese Cottage Smooth,ingredient,external,30179,Cheese Cottage Smooth,,XDA-CCS-KGR,,,OD200 - Ayesha Centre
90.47,OD200,,Cheddar Cheese,ingredient,external,30562,Cheddar Cheese,,XDA-CHE-KGR,,,OD200 - Ayesha Centre
82.61,OD200,,Chicken Wings Drumettes,ingredient,external,0,Chicken Wings Drumettes,,XDA-CHI-EAC,,,OD200 - Ayesha Centre
82.61,OD200,,Chicken Wings Drumettes,ingredient,external,0,Chicken Wings Drumettes,,XDA-CHI-EAC,,,OD200 - Ayesha Centre
69.55,OD200,,Cheese Feta,ingredient,external,,Cheese Feta,,XDA-CMO-KGR,,,OD200 - Ayesha Centre
52.17,OD200,,Crab Sticks,ingredient,external,0,Crab Sticks,,XDA-CRA-1KG,,,OD200 - Ayesha Centre
52.17,OD200,,Crab Sticks,ingredient,external,0,Crab Sticks,,XDA-CRA-1KG,,,OD200 - Ayesha Centre
139.46,OD200,,Cream Cheese,ingredient,external,30848,Cream Cheese,,XDA-CRE-250,,,OD200 - Ayesha Centre
47.35,OD200,,Cream Fresh 500ml,ingredient,external,30180,Cream Fresh 500ml,,XDA-CRF-500,,,OD200 - Ayesha Centre
105,OD200,,Chicken Salsa Snack Wings 6kg,ingredient,external,0,Chicken Salsa Snack Wings 6kg,,XDA-CSS-KGR,,,OD200 - Ayesha Centre
105,OD200,,Chicken Salsa Snack Wings 6kg,ingredient,external,0,Chicken Salsa Snack Wings 6kg,,XDA-CSS-KGR,,,OD200 - Ayesha Centre
69.57,OD200,,Chicken Tikka Sausage,ingredient,external,0,Chicken Tikka Sausage,,XDA-CTS-KGR,,,OD200 - Ayesha Centre
13.5,OD200,,Cream Fresh 250ml,ingredient,external,0,Cream Fresh 250ml,,XDA-FCR-250ML,,,OD200 - Ayesha Centre
60.86,OD200,,Flora light,consumables,external,0,Flora light,,XDA-FLO-KGR,,,OD200 - Ayesha Centre
135.35,OD200,,Hake Fillet -fish,ingredient,external,0,Hake Fillet -fish,,XDA-HAK-1KG,,,OD200 - Ayesha Centre
35.6,OD200,,Jalapenos,ingredient,external,0,Jalapenos,,XDA-JAL-KGR,,,OD200 - Ayesha Centre
35.6,OD200,,Jalapenos,ingredient,external,0,Jalapenos,,XDA-JAL-KGR,,,OD200 - Ayesha Centre
104.35,OD200,,Lamb Mince,ingredient,external,0,Lamb Mince,,XDA-LAM- KGR,,,OD200 - Ayesha Centre
0,OD200,,Mini Butter Portions 8grams,ingredient,external,0,Mini Butter Portions 8grams,,XDA-MBP-EAC,,,OD200 - Ayesha Centre
0,OD200,,Mini Butter Portions 8grams,ingredient,external,0,Mini Butter Portions 8grams,,XDA-MBP-EAC,,,OD200 - Ayesha Centre
69.57,OD200,,Mutton Cheese Patties,ingredient,external,0,Mutton Cheese Patties,,XDA-MCP-KGR,,,OD200 - Ayesha Centre
0,OD200,,Mini Jam Portions 15Grams,ingredient,external,0,Mini Jam Portions 15Grams,,XDA-MJP-EAC,,,OD200 - Ayesha Centre
37.11,OD200,,Mix Veggies Mcain,ingredient,external,0,Mix Veggies Mcain,,XDA-MVE-KGR,,,OD200 - Ayesha Centre
37.11,OD200,,Mix Veggies Mcain,ingredient,external,0,Mix Veggies Mcain,,XDA-MVE-KGR,,,OD200 - Ayesha Centre
44.94,OD200,,Non Dairy Cream,ingredient,external,30183,Non Dairy Cream,,XDA-NON-KGR,,,OD200 - Ayesha Centre
29.57,OD200,,Nutriday Yogurt Plain,ingredient,external,30597,Nutriday Yogurt Plain,,XDA-NUT-LTR,,,OD200 - Ayesha Centre
50,OD200,,Cream Fresh Orange Grove 1litre,ingredient,external,0,Cream Fresh Orange Grove 1litre,,XDA-OGC-LTR,,,OD200 - Ayesha Centre
104.35,OD200,,Oriental Mutton Sausage,ingredient,external,0,Oriental Mutton Sausage,,XDA-OMU-KGR,,,OD200 - Ayesha Centre
18.33,OD200,,Unbaked Patha Rolls,ingredient,external,0,Unbaked Patha Rolls,,XDA-PAR-EAC,,,OD200 - Ayesha Centre
47.06,OD200,,Peas Frozen 10kg,ingredient,external,0,Peas Frozen 10kg,,XDA-PEA-KGR,,,OD200 - Ayesha Centre
27.5,OD200,,Fathimas Puff Pastry 1kg,ingredient,external,0,Fathimas Puff Pastry 1kg,,XDA-PUP-KGR,,,OD200 - Ayesha Centre
0,OD200,,Saldanha Middlecut Tin Fish 400g,ingredient,external,0,Saldanha Middlecut Tin Fish 400g,,XDA-SMF-EAC,,,OD200 - Ayesha Centre
29.57,OD200,,Tommy Marinated Mince,ingredient,external,0,Tommy Marinated Mince,,XDA-SOY-KGR,,,OD200 - Ayesha Centre
0,OD200,,Tuna Chunks In Brine 1.7kg,ingredient,external,0,Tuna Chunks In Brine 1.7kg,,XDA-TUC-KGR,,,OD200 - Ayesha Centre
0,OD200,,Tuna Shredded In Brine 1.7kg,ingredient,external,0,Tuna Shredded In Brine 1.7kg,,XDA-TUS-KGR,,,OD200 - Ayesha Centre
0,OD200,,Tomato Whole Peeled,ingredient,external,0,Tomato Whole Peeled,,XDA-TWP-KGR,,,OD200 - Ayesha Centre
90,OD200,,Yeast Dry,ingredient,external,0,Yeast Dry,,XDA-YDR-KGR,,,OD200 - Ayesha Centre
0.07,OD200,,Astd roses,miscellaneous,external,30836,Astd roses,,XDE-AST-EAC,,,OD200 - Ayesha Centre
653.25,OD200,,Gold Beads per Kg,ingredient,external,30187,Gold Beads per Kg,,XDE-GBD-KGR,,,OD200 - Ayesha Centre
17,OD200,,Glitter,ingredient,external,30186,Glitter,,XDE-GLI-EAC,,,OD200 - Ayesha Centre
53.85,OD200,,Non Pareil,ingredient,external,30195,Non Pareil,,XDE-NOP-KGR,,,OD200 - Ayesha Centre
136.31,OD200,,Powder Metallic Gold,ingredient,external,30196,Powder Metallic Gold,,XDE-PMG-KGR,,,OD200 - Ayesha Centre
120.96,OD200,,Powder Metallic Silver,ingredient,external,30197,Powder Metallic Silver,,XDE-PMS-KGR,,,OD200 - Ayesha Centre
48.5,OD200,,Ribbon,consumables,external,30198,Ribbon,,XDE-RIB-EAC,,,OD200 - Ayesha Centre
5.58,OD200,,Ribbon tear 1 Roll,miscellaneous,external,30201,Ribbon tear 1 Roll,,XDE-TEA-EAC,,,OD200 - Ayesha Centre
26.91,OD200,,Bakers Tennis Biscuit 200g,ingredient,external,0,Bakers Tennis Biscuit 200g,,XDO-BTE-200G,,,OD200 - Ayesha Centre
179.99,OD200,,Cooking Oil 5ltrs,ingredient,external,0,Cooking Oil 5ltrs,,XFA-COO-LTR,,,OD200 - Ayesha Centre
46.67,OD200,,Eggs,ingredient,external,0,Eggs,,XFA-EGG-KGR,,,OD200 - Ayesha Centre
31.64,OD200,,Fat Pastrex Super,ingredient,external,30206,Fat Pastrex Super,,XFA-FPS-KGR,,,OD200 - Ayesha Centre
41.48,OD200,,Margarine Marvello Yellow,ingredient,external,30208,Margarine Marvello Yellow,,XFA-MAR-KGR,,,OD200 - Ayesha Centre
31.44,OD200,,Margarine Mastercraft White,ingredient,external,30209,Margarine Mastercraft White,,XFA-MAS-KGR,,,OD200 - Ayesha Centre
