"ItemCode","Barcode","ItemDescription","Category","ItemCategory","UnitOfMeasure","SellingPrice","CostPrice","IsRetail"
"XCO-LEM-KGR","30164.0","Coloured Powder Lemon Yellow","ingredient","external","kg","","160.29","False"
"XCO-PBL-KGR","30176.0","powder food colouring blue","ingredient","external","kg","","159.70","False"
"XCO-PGN-KGR","30175.0","Powder colouring green","ingredient","external","kg","","160.00","False"
"XCO-PIL-KGR","30173.0","Pillar Box Red","ingredient","external","kg","","124.14","False"
"XCO-REG-EAC","30177.0","Red piping gel","ingredient","external","kg","","0.00","False"
"XCO-VES-LTR","30708.0","Vanilla Essence","ingredient","external","lt","","68.31","False"
"XDA-BERG-KGR","","Berg Cheese","ingredient","external","kg","","78.26","False"
"XDA-BME-KGR","","Boneless Mutton","ingredient","external","kg","0.00","0.00","False"
"XDA-BUT-EAC","30756.0","Buttermilk","ingredient","external","lt","","40.36","False"
"XDA-CBF-KGR","","Chicken Breast Fillet","ingredient","external","kg","","49.49","False"
"XDA-CCS-KGR","30179.0","Cheese Cottage Smooth","ingredient","external","kg","","95.43","False"
"XDA-CHE-KGR","30562.0","Cheddar Cheese","ingredient","external","kg","","101.67","False"
"XDA-CHI-EAC","","Chicken Wings Drumettes","ingredient","external","kg","","105.00","False"
"XDA-CRA-1KG","","Crab Sticks","ingredient","external","kg","","38.05","False"
"XDA-CRE-250","30848.0","Cream Cheese","ingredient","external","kg","","123.87","False"
"XDA-CRF-250","","Cream Fresh 250ml","ingredient","external","lt","0.00","0.00","False"
"XDA-CRF-500","30180.0","Cream Fresh 500ml","ingredient","external","lt","","47.64","False"
"XDA-CSS-KGR","","Chicken Salsa Snack Wings 6kg","ingredient","external","kg","","95.65","False"
"XDA-CTS-KGR","","Chicken Tikka Sausage","ingredient","external","ea","","60.87","False"
"XDA-DHA-KGR","","Pea Dhall 5kg","ingredient","external","kg","0.00","0.00","False"
"XDA-FCR-250ML","","Cream Fresh 250ml","ingredient","external","lt","","13.50","False"
"XDA-FLO-KGR","","Flora light","consumables","external","kg","","73.79","True"
"XDA-HAK-1KG","","Hake Fillet -fish","ingredient","external","kg","","138.45","False"
"XDA-JAL-KGR","","Jalapenos","ingredient","external","kg","","35.60","False"
"XDA-LAM- KGR","","Lamb Mince","ingredient","external","kg","","86.09","False"
"XDA-MBP-EAC","","Mini Butter Portions 8grams","ingredient","external","kg","","1.08","False"
"XDA-MCP-KGR","","Mutton Cheese Patties","ingredient","external","kg","","0.00","False"
"XDA-MJP-EAC","","Mini Jam Portions 15Grams","ingredient","external","kg","","1.15","False"
"XDA-MVE-KGR","","Mix Veggies Mcain","ingredient","external","kg","","37.11","False"
"XDA-NON-KGR","30183.0","Non Dairy Cream","ingredient","external","kg","","46.09","False"
"XDA-NUT-LTR","30597.0","Nutriday Yogurt Plain","ingredient","external","kg","","22.28","False"
"XDA-OGC-LTR","","Cream Fresh Orange Grove 1litre","ingredient","external","lt","","50.00","False"
"XDA-OMU-KGR","","Oriental Mutton Sausage","ingredient","external","kg","","85.22","False"
"XDA-PAR-EAC","","Unbaked Patha Rolls","ingredient","external","kg","","18.33","False"
"XDA-PEA-KGR","","Peas Frozen 10kg","ingredient","external","kg","","42.12","False"
"XDA-PUP-KGR","","Fathimas Puff Pastry 1kg","ingredient","external","kg","","0.00","False"
"XDA-SAC-1LT","","Milk 1lt Sachet","ingredient","external","lt","0.00","0.00","False"
"XDA-SMF-EAC","","Saldanha Middlecut Tin Fish 400g","ingredient","external","kg","","27.54","False"
"XDA-SOY-KGR","","Tommy Marinated Mince","ingredient","external","kg","","0.00","False"
"XDA-SWC-KGR","","Mcain Sweetcorn 1kg","ingredient","external","kg","0.00","0.00","False"
"XDA-TUC-KGR","","Tuna Chunks In Brine 1.7kg","ingredient","external","kg","","123.53","False"
"XDA-TUS-KGR","","Tuna Shredded In Brine 1.7kg","ingredient","external","kg","","132.72","False"
"XDA-TWP-KGR","","Tomato Whole Peeled","ingredient","external","kg","","18.40","False"
"XDA-YDR-KGR","","Yeast Dry","ingredient","external","kg","","90.00","False"
"XDE-AST-EAC","30836.0","Astd roses","miscellaneous","external","ea","","0.00","False"
"XDE-DIW-EAC","","Diwali Sticker","consumables","external","ea","0.00","0.00","True"
"XDE-GBD-KGR","30187.0","Gold Beads per Kg","ingredient","external","kg","","426.51","False"
"XDE-GLI-EAC","30186.0","Glitter","ingredient","external","kg","","17.00","False"
"XDE-NOP-KGR","30195.0","Non Pareil","ingredient","external","kg","","51.69","False"
"XDE-PMG-KGR","30196.0","Powder Metallic Gold","ingredient","external","kg","","211.46","False"
"XDE-PMS-KGR","30197.0","Powder Metallic Silver","ingredient","external","kg","","184.60","False"
"XDE-RIB-EAC","30198.0","Ribbon","consumables","external","meter","","24.48","True"
"XDE-SIL-KGR","30202.0","Silver Beads Per Kg","miscellaneous","external","kg","0.00","0.00","False"
"XDE-TEA-EAC","30201.0","Ribbon tear 1 Roll","miscellaneous","external","meter","","0.00","False"
"XDO-BTE-200G","","Bakers Tennis Biscuit 200g","ingredient","external","kg","","21.49","False"
"XFA-COO-LTR","","Cooking Oil 5ltrs","ingredient","external","lt","","0.00","False"
"XFA-CRI-LTR","30615.0","Crispa Oil","ingredient","external","lt","","35.61","False"
"XFA-EGG-KGR","","Eggs","ingredient","external","kg","","46.67","False"
"XFA-FPS-KGR","30206.0","Fat Pastrex Super","ingredient","external","kg","","26.99","False"
"XFA-GHE-KGR","","Clover Ghee","ingredient","external","kg","0.00","0.00","False"
"XFA-MAR-KGR","30208.0","Margarine Marvello Yellow","ingredient","external","kg","","48.58","False"
"XFA-MAS-KGR","30209.0","Margarine Mastercraft White","ingredient","external","kg","","31.44","False"
"XFA-MOO-KGR","30780.0","Mooi river butter","ingredient","external","kg","","61.42","False"
"XFA-MRG-KGR","30210.0","Margarine Mr G","ingredient","external","kg","","19.17","False"
"XFA-OIL-LTR","30211.0","Oil Crispa Gold","ingredients","external","lt","","22.41","False"
"XFA-OVA-KGR","30212.0","Ovalette","ingredient","external","kg","","41.60","False"
"XFA-PTX-KGR","30672.0","Pastrex Super","ingredient","external","kg","","33.14","False"
"XFA-RAM-KGR","30810.0","Rama","ingredient","external","kg","","0.00","False"
"XFA-REL-LTR","30213.0","Release","ingredient","external","kg","","18.91","False"
"XFA-SOI-LTR","","Sunflower Sunfoil 5 Ltr","ingredient","external","lt","","39.52","False"
"XFA-SOR-LRT","30242.0","Sorbitol 30LTR","ingredient","external","lt","","19.20","False"
"XFA-YWT-KGR","30244.0","Yeast Wet","ingredient","external","kg","","33.94","False"
"XFL-BRF-125","30215.0","Flour Brown","packaging","external","kg","","6.17","False"
"XFL-CAF-125","30217.0","FlourCake","ingredients","external","kg","","11.92","False"
"XFL-CMB-125","","Complete Mix - Brown Bread Flour","ingredients","external","kg","","13.10","False"
"XFL-CMW-125","","Complete Mix - White Bread Flour","ingredient","external","kg","","13.30","False"
"XFL-GSE-KGR","","Semolina Golden Cloud 1kg","ingredient","external","kg","","16.87","False"
"XFL-NYA-KGR","","Nyala Maize Meal 10kg","ingredient","external","kg","","10.40","False"
"XMO-BS6-KGR","","Premix Bread S6002 5%","ingredient","external","kg","","19.68","False"
"XMP -BFM-KGR","","Premix Butter Flavoured Madeira 12.5kg","ingredient","external","kg","","44.30","False"
"XMP-S60-KGR","","Premix S6002 Bread","ingredient","external","kg","","12.54","False"
"XMP-SCC-KGR","","Sponge Chocolate Coastal","ingredient","external","kg","","53.73","False"
"XMP-SRA-KGR","","Soft Roll Alpaga Improver","ingredient","external","kg","","187.08","False"
"XMP-SRE-EAC","","Sponge Redvelvet Premix","ingredient","external","kg","","49.93","False"
"XPM-5PB-KGR","","Premix bread 5%","ingredient","external","kg","","18.70","False"
"XPM-AFG-KGR","","Apricot Flan Gel","ingredient","external","kg","","49.05","False"
"XPM-CCM-KGR","30110.0","Mix Chocomousse","ingredient","external","kg","","87.95","False"
"XPM-EMC-KGR","","Sponge Ebony Moist Choc Mix","ingredient","external","kg","","75.26","False"
"XPM-FAI-KGR","30118.0","Premix 15% Sweet Fairglen","ingredient","external","kg","","37.24","False"
"XPM-FON-5KG","30233.0","Fond Suisse","ingredient","external","kg","","50.00","False"
"XPM-FRU-KGR","30088.0","Fruit Mince","ingredient","external","kg","","34.66","False"
"XPM-HXB-KGR","30104.0","Hot x bun full premix","ingredient","external","kg","","30.47","False"
"XPM-MUE-KGR","30113.0","Mix Muesli Slice","ingredient","external","kg","","37.19","False"
"XPM-NOB-KGR","","No-bake premix","ingredient","external","kg","","67.39","False"
"XPM-PAS-KGR","30116.0","Paste 4.5% Standard Bread","ingredient","external","kg","","14.24","False"
"XPM-SCH-KGR","30099.0","Sponge Chocolate","ingredient","external","kg","","33.88","False"
"XPM-SPC-KGR","30243.0","Stabiliser Pettina Cream","ingredient","external","kg","","37.58","False"
"XPM-SPE-KGR","30128.0","Sponge Eggless","ingredient","external","kg","","84.28","False"
"XPM-SPI-KGR","30100.0","Sponge Pettina Instant","ingredient","external","kg","","22.51","False"
"XPM-SVC-KGR","","Sponge Instant Coastal","ingredient","external","kg","","43.75","False"
"XPM-SWE-KGR","30119.0","Premix 20% Sweet Red","ingredient","external","kg","","33.72","False"
"XPO-BCS-KGR","","Specialty-Chai","ingredient","external","kg","","0.00","False"
"XPO-BMS-LTR","","Bubblegum Milkshake Syrup","ingredient","external","lt","0.00","0.00","False"
"XPO-CMS-LTR","","Chocolate Milkshake Syrup","ingredient","external","lt","0.00","0.00","False"
"XPO-LMS-LTR","","Lime Milkshake Syrup","ingredient","external","lt","0.00","0.00","False"
"XPO-MHS-LTR","","Monin Hazelnut Syrup","ingredient","external","lt","","0.00","False"
"XPO-MVS-LTR","","Monin Vanilla Syrup","ingredient","external","lt","","0.00","False"
"XPO-SCF-KGR","","Specialty - Coffee Freezo","ingredient","external","kg","","0.00","False"
"XPO-SCM-LTR","","Salted Caramel Milkshake Syrup","ingredient","external","kg","","0.00","False"
"XPO-SIC-KGR","","Specialty -Indonesian Coffee","ingredient","external","kg","","0.00","False"
"XPO-SMC-EAC","","Monin Caramel Sauce","ingredient","external","lt","","0.00","False"
"XPO-SMC-LTR","","Monin Caramel Syrup","ingredient","external","lt","","0.00","False"
"XPO-SMS-LTR","","Strawberry Milkshake Syrup","ingredient","external","lt","","0.00","False"
"XSN-ANI-KGR","30479.0","Aniseed","ingredient","external","kg","","103.87","False"
"XSN-FLA-KGR","","Flaked Almonds 1Kg","ingredient","external","kg","","176.32","False"
"XSN-NUT-KGR","30131.0","Nuts Nibb","ingredient","external","kg","","46.60","False"
"XSN-PEH-KGR","","Pecan Nut Halves","ingredient","external","kg","","110.00","False"
"XSN-SDP-KGR","30135.0","seed poppy","ingredient","external","kg","","159.79","False"
"XSN-SES-KGR","30499.0","Sesame Seed","Ingredient","external","kg","","79.05","False"
"XSN-SJEE-KGR","","Spice Jeera Whole","ingredient","external","kg","","87.79","False"
"XSN-SMI-KGR","","Spice Mixed Herbs","ingredient","external","kg","","135.61","False"
"XSN-SOR-KGR","","Spice Origanum","ingredient","external","kg","","156.52","False"
"XSN-WHS-KGR","","Whole Somph","ingredient","external","kg","","0.00","False"
"XSP- DHA-EAC","","Spice- Dhania","ingredient","external","kg","","0.00","False"
"XSP-ALG-KGR","","Ground Almonds","ingredient","external","kg","","170.41","False"
"XSP-BAK-KGR","30239.0","Baking Powder (Hercules)","ingredient","external","kg","","50.65","False"
"XSP-BIC-KGR","30224.0","Bicarbonate Soda","ingredient","external","kg","","20.34","False"
"XSP-CIN-KGR","30506.0","Cinnamon Ground","ingredient","external","kg","","72.18","False"
"XSP-COR-KGR","30633.0","CornFlour","ingredient","external","kg","","21.29","False"
"XSP-SAL-EAC","30240.0","Salt Bale","ingredient","external","kg","","4.41","False"
"XSP-SBN-KGR","30142.0","Spice Bunspice","ingredient","external","kg","","0.00","False"
"XSP-SNU-800G","","Spice Nutmeg Ground 800g","ingredient","external","kg","","440.24","False"
"XSP-WNM-KGR","1034.0","Whole Nutmeg","ingredient","external","kg","","169.29","False"
"XSU-ESS-KGR","","Equisweet Sucralose Sachets","ingredient","external","kg","","186.40","False"
"XSU-HIS-KGR","30671.0","Huletts Icing Sugar","ingredient","external","kg","0.00","0.00","False"
"XSU-IBS-KGR","","Hullets Brown Sugar Tubes","ingredient","external","kg","","35.60","False"
"XSU-IWS-KGR","","Huletts White Sugar Tubes","ingredient","external","kg","","35.60","False"
"XSU-SBN-KGR","30148.0","Sugar Brown","ingredient","external","kg","","11.58","False"
"XSU-SCH-KGR","30149.0","Sugar Castor Huletts","ingredients","external","kg","","24.39","False"
"XSU-SIC-KGR","30150.0","Sugar Icing Huletts","ingredient","external","kg","","22.81","False"
"XSU-SWH-KGR","30151.0","Sugar White Huletts","ingredient","external","kg","","16.09","False"
"XTO - PIR-KGR","","Pineapple Rings 440g","ingredient","external","kg","","0.00","False"
"XTO- ESG-KGR","","Espresso Grind Slojo Spiced Chai","ingredient","external","kg","","0.00","False"
"XTO- GRT-EAC","","Green Tea","drink","external","kg","","0.00","False"
"XTO- VIC-LTR","","Gatti Vanilla Ice Cream","ingredient","external","kg","","0.00","False"
"XTO-AJM-KGR","30219.0","Jam Apricot (All Gold)","ingredient","external","kg","","36.47","False"
"XTO-ALE-KGR","","Almond Essence","ingredient","external","kg","","0.00","False"
"XTO-ALM-KGR","30188.0","Almond Icing","ingredient","external","kg","","29.67","False"
"XTO-ASA-KGR","","Ayesha Samoosa Strips","ingredient","external","kg","","0.00","False"
"XTO-BAR-KGR","30651.0","Bar One Spread","ingredient","external","kg","","110.68","False"
"XTO-BOO-EAC","","Biscuit Original Oreo","biscuit","internal","","0.00","0.00","True"
"XTO-CCL-KGR","","Officemate Creamy Chai Latte","ingredient","external","kg","","134.00","False"
"XTO-CFU-KGR","","Cereal Choc Future Life 1.25kg","ingredient","external","kg","","89.27","False"
"XTO-CHE-KGR","30222.0","Pie Filling Black Forest Pie Filling","ingredient","external","kg","","79.15","False"
"XTO-CHI-LTR","","Sauce Chilli 2lt","ingredient","external","lt","","0.57","False"
"XTO-COB-KGR","","Coffee Beans","ingredient","external","kg","","270.00","False"
"XTO-CTS-EAC","","Carte D Toffee Sauce","ingredient","external","kg","","66.49","False"
"XTO-DHC-KGR","","Officemate Dark Hot Choc","ingredient","external","kg","","94.50","False"
"XTO-GAR-KGR","","Spread Garlic & Herb","ingredient","external","kg","","58.80","False"
"XTO-GRA-KGR","30221.0","Pie Filling Granadilla","ingredient","external","kg","","39.58","False"
"XTO-GSP-KGR","30561.0","Golden Syrup","ingredient","external","kg","","38.11","False"
"XTO-HAS-KGR","","Spread Hazelnut 5kg","ingredient","external","kg","","0.00","False"
"XTO-HCC-KGR","","Hot Chocolate Coffee Merchant","ingredient","external","kg","","120.50","False"
"XTO-HPM-EAC","","Carte D Hot Pudding Mix","ingredient","external","kg","","103.43","False"
"XTO-HZL-KGR","30152.0","Hazelnut Praline","ingredient","external","kg","","112.26","False"
"XTO-ICE-KGR","","Ice","ingredient","external","kg","","0.00","False"
"XTO-ICK-5KG","30105.0","Instant Custard Kramess","ingredient","external","kg","","72.58","False"
"XTO-JEL-KG","","Assorted Jelly","ingredient","external","kg","","0.00","False"
"XTO-KBO-EAC","","Knorr Brown Onion Soup","ingredient","external","kg","","152.21","False"
"XTO-KCM-EAC","","Knorr Creamy Mushroom Sauce","ingredient","external","kg","","4.63","False"
"XTO-KCS-EAC","","Knorr Cream of Chicken Soup","ingredient","external","kg","","4.63","False"
"XTO-KLI-KGR","","Klim 500g","ingredient","external","kg","","72.50","False"
"XTO-LEC-5KG","30230.0","Dip Leamington Chocolate","ingredient","external","kg","0.00","0.00","False"
"XTO-LER-5KG","30231.0","Dip Leamington Raspberry","ingredient","external","kg","0.00","0.00","False"
"XTO-MAY-KGR","","Mayonnaise Cross & Blackwell 3kg","ingredient","external","kg","0.00","0.00","False"
"XTO-MBD-500ML","","Milky Bar Dessert Topping","ingredient","external","kg","","193.06","False"
"XTO-MHC-KGR","","Officemate Milky Hot Choc","ingredient","external","kg","","109.00","False"
"XTO-MUS-LTR","","Mustard Sauce","ingredient","external","kg","","0.00","False"
"XTO-NUT-KGR","","Nutella 3kg","ingredient","external","kg","","0.00","False"
"XTO-OAT-KGR","","Fine Oats 25 kg","ingredient","external","kg","","14.14","False"
"XTO-PCH-KGR","30162.0","Paste Chocolate","ingredient","external","kg","","77.59","False"
"XTO-PDA-KG","","Pitted Dates","ingredient","external","kg","","45.21","False"
"XTO-PEP-KGR","","Nestle Peppermint Topping","ingredient","external","kg","","0.00","False"
"XTO-PIN-EAC","","Pineapple crushed","ingredient","external","kg","","30.88","False"
"XTO-PLI-KGR","30189.0","Icing plastic","ingredient","external","kg","","28.83","False"
"XTO-RIC-KGR","","Aunt Caroline Rice","ingredient","external","kg","","13.50","False"
"XTO-SAJ-900G","","Jam Strawberry All Gold 900g","ingredient","external","kg","","65.33","False"
"XTO-SBJ-KGR","30220.0","Jam Strawberry (All Gold)","ingredient","external","kg","","50.46","False"
"XTO-SBO-KGR","30154.0","Spread Bar One Nestle","ingredient","external","kg","","96.83","False"
"XTO-SCA-KGR","30155.0","Spread caramel","ingredient","external","kg","","64.17","False"
"XTO-SCF-KGR","","Coffee Freezo Slojo","ingredient","external","kg","","230.40","False"
"XTO-SHC-KGR","","Specialty Hot Chocolate","ingredient","external","kg","","0.00","False"
"XTO-SHW-KGR","","Specialty White Hot Chocolate","ingredient","external","kg","","212.00","False"
"XTO-SPE-KGR","","Spread Peanut Butter 3kg","ingredient","external","kg","","115.02","False"
"XTO-STR-KGR","30710.0","Pie Filling Strawberry","ingredient","external","kg","","17.23","False"
"XTO-TMR-KGR","","Taj Mahal Rice 10KG","ingredient","external","kg","0.00","0.00","False"
"XTO-TOM-LTR","","Tomatoe Sauce","ingredient","external","kg","","21.08","False"
"XTO-VIN-LT","","Vinegar","ingredient","external","kg","","4.93","False"
"YBA-BOO-MX1","30446.0","Sub Batter - Bar One Sponge Round","sub recipe","internal","kg","","0.00","False"
"YBA-BSC-MXI","","Sub Batter- Butter Scones","sub recipe","internal","kg","","0.00","False"
"YBA-CAC-MX1","30432.0","Sub Batter Carrot Cake","sub recipe","internal","kg","","0.00","False"
"YBA-CCC-MX1","30859.0","Sub Batter-Carrot Cake with Cream Cheese Slab","sub recipe","internal","kg","","0.00","False"
"YBA-CGS-MX1","30442.0","Sub Batter- Chocolate Gateaux Sponge","sub recipe","internal","kg","","0.00","False"
"YBA-CHC-MX1","30434.0","Sub Batter-Chocolate Brownie","sub recipe","internal","kg","","0.00","False"
"YBA-CHO-MX1","30352.0","Sub Sponge Batter -Chocolate","sub recipe","internal","kg","","0.00","False"
"YBA-CHS-MX1","30441.0","Sub Batter-Chocolate Sponge Sheet","sub recipe","internal","kg","","0.00","False"
"YBA-CSP-MX1","30447.0","Sub Batter- Choc Swissroll Sponge","sub recipe","internal","kg","","0.00","False"
"YBA-CSS-MX1","30864.0","Sub Batter - choc sheet scratch mix","sub recipe","internal","kg","","0.00","False"
"YBA-DEG-MX1","","Sub Batter Eggless Diwali Cake","sub recipe","internal","kg","","0.00","False"
"YBA-DIS-MX1","30622.0","Sub Batter Diwali Sponge","sub recipe","internal","kg","","0.00","False"
"YBA-DIV-MX1","30537.0","Sub Sponge Batter Diwali","sub recipe","internal","kg","","0.00","False"
"YBA-EFS-MX1","30443.0","Sub Batter -Eggfree Sponge sheet","sub recipe","internal","kg","","0.00","False"
"YBA-EGS-MX1","30623.0","Sub Batter Eggless Gateaux Sponge","sub recipe","internal","kg","","0.00","False"
"YBA-ESN-MX1","30768.0","Sub Batter Snowball Eggles","sub recipe","internal","kg","","0.00","False"
"YBA-FRS-MX1","30438.0","Sub Batter- Fruit Scones","sub recipe","internal","kg","","0.00","False"
"YBA-HCB-MX1","30351.0","Sub Dough- Hot Cross Buns","sub recipe","internal","kg","","0.00","False"
"YBA-HCC-MX1","30659.0","Sub Batter Cross for Hot Cross Buns","sub recipe","internal","kg","","0.00","False"
"YBA-MAD-MX1","30435.0","Sub Batter - Madeira Slab","sub recipe","internal","kg","","0.00","False"
"YBA-MCC-MX1","","Sub Sponge Batter- Moist Choc Sponge C/C","sub recipe","internal","kg","","0.00","False"
"YBA-QUC-MX1","30436.0","Sub Batter -Queen Cake","sub recipe","internal","kg","","0.00","False"
"YBA-RBS-MX1","30618.0","Sub Batter Rainbow Sponge","sub recipe","internal","kg","","0.00","False"
"YBA-RCS-MX1","30656.0","Sub Batter Rich Choc Sponge","sub recipe","internal","kg","","0.00","False"
"YBA-ROT-MX1","","Sub Dough Roti 12s","sub recipe","internal","kg","","0.00","False"
"YBA-SCO-MX1","30437.0","Sub Batter - Scones","sub recipe","internal","kg","","0.00","False"
"YBA-SMC-MX1","","Sub Sponge Batter - Moist Choc Sponge Fererro","sub recipe","internal","kg","","0.00","False"
"YBA-SNB-MX1","30439.0","Sub Batter -Snowball","sub recipe","internal","kg","","0.00","False"
"YBA-SPO-MX1","30444.0","Sub Batter - Strawberry Sponge","sub recipe","internal","kg","","0.00","False"
"YBA-VAN-MX1","30353.0","Sub Sponge Batter - Vanilla Gateaux","sub recipe","internal","kg","","0.00","False"
"YBA-VNS-MX1","30445.0","Sub Batter Vanilla Sheets Coastal","sub recipe","internal","kg","","0.00","False"
"YBA-VSR-MX1","30448.0","Sub Batter- Vanilla Swissroll Sponge","sub recipe","internal","kg","","0.00","False"
"YBA-WNS-MX1","30440.0","Sub Batter- Windsor Slab","sub recipe","internal","kg","","0.00","False"
"YBU -CTR-EAC","","Cake ring tins 170X70mm","equipment","external","ea","","77.70","True"
"YBU-CRE-MX6","30347.0","Sub Buns-Cream 6s","sub recipe","internal","kg","","0.00","False"
"YBU-JUG-2LT","","Jug Plastic 2 litre","consumables","external","ea","","0.00","True"
"YBU-JUG-5LT","","Jug Plastic 5 litre","consumables","external","ea","","0.00","True"
"YBU-OVM-EAC","30005.0","Oven Mittens","consumables","external","ea","","80.50","True"
"YBU-PAL-EAC","30653.0","Palette Knife","consumables","external","ea","","0.00","True"
"YBU-PBR-EACH","","Pastry Brush Nylon 60mm","consumables","external","ea","","0.00","True"
"YBU-SBP-EAC","30012.0","Sponge for bread pan","consumables","external","ea","","29.17","True"
"YBU-SPR-EAC","30013.0","Springform Cake Pan","equipment","external","ea","","57.94","True"
"YBU-SSC-EAC","","Scraper Steel 115x80mm","consumables","external","ea","","46.55","True"
"YCC-14C-EAC","30288.0","Case No 14 Cake","packaging","external","ea","","0.13","False"
"YCC-24E-EAC","30485.0","Madeira case 24e","packaging","external","ea","","0.39","False"
"YCC-APR-EAC","","White Plastic Aprons","consumables","external","ea","","0.50","True"
"YCC-BLA-EAC","","Gel super black","ingredient","external","ea","","6.83","False"
"YCC-BRA-KGR","30530.0","Brandy","ingredient","external","lt","0.00","0.00","False"
"YCC-BUN-EAC","30044.0","Paper 10kg Bunny","consumables","external","kg","","82.17","True"
"YCC-BUR-EAC","30169.0","Gel Burgundy","ingredient","external","kg","","83.90","False"
"YCC-CHA-EAC","30630.0","Champagne Bottle","miscellaneous","external","ea","","0.00","False"
"YCC-CRC-MX1","","Sub Cream Cheese","sub recipe","external","kg","","0.00","False"
"YCC-CRG-EAC","","Cream Gun 500g","consumables","external","ea","","0.00","True"
"YCC-CSC-EAC","","Coffee Scale","equpment","external","ea","","0.00","False"
"YCC-CUP-EAC","30803.0","Red Cupcakes Cup","packaging","external","ea","","0.14","False"
"YCC-DEP-EAC","","Gel Food Deep Pink","ingredient","external","kg","","0.00","False"
"YCC-EDI-005","","Canon Edible Ink set 5s 480/1","ingredient","external","ea","0.00","0.00","False"
"YCC-ELE-EAC","30165.0","Electric Green Gel","ingredient","external","kg","","0.00","False"
"YCC-EOR-EAC","30660.0","Gel Col. Elec Orange","ingredient","external","kg","","82.29","False"
"YCC-ESL-EAC","30677.0","Electronic Scale","equpment","","kg","","0.00","False"
"YCC-GEL-EAC","30185.0","Gel liquid gold /silver/ pearl","ingredient","external","kg","","0.00","False"
"YCC-GEP-EAC","30625.0","Gel Food Col.Elec Purple","ingredient","external","kg","","77.63","False"
"YCC-GLG-EAC","30626.0","Gel Food Col.Leaf Green","consumables","external","kg","","78.73","True"
"YCC-GLY-EAC","30628.0","Gel Food Col. Lemon Yellow","ingredient","external","kg","","76.15","False"
"YCC-GLY-KGR","30207.0","Glycerine","ingredient","external","kg","","0.00","False"
"YCC-GOM-EAC","30002.0","GlovesOven Mittens","consumables","external","ea","","98.79","True"
"YCC-GPP-EAC","30766.0","Grease Proof Paper","consumables","external","kg","","82.70","True"
"YCC-GPR-EAC","30740.0","GP REAM","consumables","external","kg","","93.00","True"
"YCC-GSB-EAC","30627.0","Gel Food ColSky Blue","ingredient","external","kg","","77.60","False"
"YCC-ICS-EAC","","Icing Sheet A4 New","ingredients","external","ea","","0.00","False"
"YCC-ISH-EAC","30235.0","Icing Sheet A4 Borderless","Ingredient","external","ea","","14.72","False"
"YCC-LEA-EAC","30624.0","Leaves No.Large","miscellaneous","external","ea","","1.05","False"
"YCC-LES-LTR","30690.0","Lemon Essense","ingredient","external","ea","0.00","0.00","False"
"YCC-MET-EAC","30003.0","metallic nozzil 15mm star","consumables","external","ea","","0.00","True"
"YCC-MGS-EAC","30641.0","Ed Cart Canon Mg Series","consumables","external","ea","0.00","0.00","True"
"YCC-MIS-EAC","30817.0","Mistletoe Garland ribbon","miscellaneous","external","ea","","0.00","False"
"YCC-MMC-EAC","30831.0","RICH MOIST XMAS CAKE","exotic cakes","internal","ea","","0.00","True"
"YCC-MOH-EAC","","Mop Hats","consumables","external","ea","","0.29","True"
"YCC-MXR-EAC","30816.0","Merry xmas ribbon","consumables","external","ea","0.00","0.00","True"
"YCC-NME-EAC","30014.0","Nozzels metallic","consumables","external","ea","","45.26","True"
"YCC-NST-EAC","30004.0","Nozzles star tubes 5s ( 42)","consumables","external","ea","","0.00","True"
"YCC-OCC-KGR","","Old Cakes Currant Square","miscellaneous","external","ea","","0.00","False"
"YCC-PAS-EAC","30006.0","Pastry Bag 13040 4 46cm","consumables","external","ea","","0.00","True"
"YCC-PIL-EAC","30046.0","Pillars White","miscellaneous","external","ea","","0.00","False"
"YCC-PIN-EAC","30166.0","Pink Gel","ingredient","external","ea","","0.00","False"
"YCC-PIP-EAC","30674.0","Piping Bags No 4","consumables","external","ea","","94.46","True"
"YCC-PLG-EAC","","Plastic Gloves","consumables","external","kg","","0.09","True"
"YCC-POT-KGR","30237.0","Potassium Sorbate Granular","ingredient","external","kg","","59.00","False"
"YCC-PSR-EAC","30045.0","Paper Silicone Ream","consumables","external","ea","","0.99","True"
"YCC-PSS-EAC","30008.0","Piping Tip Star Set","consumables","external","kg","","0.00","True"
"YCC-PST-EAC","30007.0","Pastry Bag 13040 5 50cm Export","consumables","external","ea","","0.00","True"
"YCC-PUR-EAC","30543.0","Gel Food Colouring Purple","ingredient","external","kg","","82.61","False"
"YCC-ROB-EAC","","Gel Food Royal Blue","ingredient","external","kg","","0.00","False"
"YCC-SHB-EAC","","Smartchef Heavy Duty Blender","equpment","external","ea","","2,645.00","False"
"YCC-SIL-EAC","30655.0","Silicon Paper 500","consumables","external","ea","","1.07","True"
"YCC-SOS-EAC","30701.0","Soccer Set","miscellaneous","external","ea","","20.00","False"
"YCC-SRD-EAC","30657.0","Gel Col.Super Red","ingredient","external","kg","","83.49","False"
"YCC-SUP-EAC","30170.0","Gel Super Red","ingredient","external","kg","","75.49","False"
"YCC-TEA-EAC","30172.0","Gel Teal","ingredient","external","kg","","23.43","False"
"YCC-THF-KGR","","Thickflo 25kg","ingredient","external","kg","","0.00","False"
"YCC-VIT-KGR","","Vitap Starch 25kg","ingredient","external","kg","","0.00","False"
